section,exercise_number,exercise_text,a,b,c,d,e,f,author,graphic,answer,solution
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.173","Un gaz ideal monoatomic parcurge ciclul din Fig. 2.27, unde transformarea $2 \rightarrow 3$ este adiabatică, iar transformarea $3 \rightarrow 1$ este izotermă. Știind că $V_{2}=\frac{V_{1}}{2}$, să se calculeze randamentul acestui ciclu în funcție de randamentul unui ciclu Carnot ce ar funcționa între temperaturile extreme atinse pe acest ciclu.\\","$\eta=1-\frac{\eta_{c}}{\ln \left(1-\eta_{c}\right)}$","$\eta=1-\frac{2 \eta_{c}}{\ln 2-\frac{3}{2} \ln \left(1-\eta_{c}\right)}$","$\eta=1-\frac{\eta_{c}}{2 \ln 2}$","$\eta=1-\frac{2 \ln \left(1+\eta_{c}\right)}{3 \ln 2}$","$\eta=\frac{1}{2} \eta_{c}$","$\eta=1-\frac{\ln \left(1+\eta_{c}\right)}{\eta_{c}}$","Mihai Cristea","images/2025_07_01_5b3ff9fa0d508c8e9f17g-112","B","Pe transformarea $1 \rightarrow 2(p=a V)$ sistemul schimbă căldura:\\ $Q_{12} =\Delta U_{12}+L_{12}=\nu C_{v}\left(T_{2}-T_{1}\right)-\frac{p_{2}+p_{1}}{2}\left(V_{1}-V_{2}\right)= \\ =\nu C_{v}\left(T_{2}-T_{1}\right)-\frac{a V_{1}+a V_{2}}{2}\left(V_{1}-V_{2}\right)= \\ =\nu C_{v}\left(T_{2}-T_{1}\right)-\frac{a}{2}\left(V_{1}^{2}-V_{2}^{2}\right)=\nu C_{v}\left(T_{2}-T_{1}\right)-\frac{1}{2}\left(p_{1} V_{1}-p_{2} V_{2}\right)= \\ =\nu C_{v}\left(T_{2}-T_{1}\right)-\frac{1}{2}\left(p R T_{1}-\nu R T_{2}\right)=\nu\left(C_{v}+\frac{R}{2}\right)\left(T_{2}-T_{1}\right)<0$.\\ Pe transformarea $3 \rightarrow 1$, căldura primită este: $Q_{31}=\nu R T_{1} \ln \frac{V_{1}}{V_{3}}>0$.\\ Astfel, randamentul acestui ciclu este:\\ $\eta=1-\frac{\left|Q_{12}\right|}{Q_{31}}=1-\frac{\nu\left(C_{v}+\frac{R}{2}\right)\left(T_{1}-T_{2}\right)}{\nu R T_{1} \ln \frac{V_{1}}{V_{3}}}=1-\frac{2\left(1-\frac{T_{2}}{T_{1}}\right)}{\ln \frac{V_{1}}{V_{3}}}$. (pentru gazul ideal $C_{v}=\frac{3}{2} R$)\\ Pentru transformarea adiabatică $2 \rightarrow 3$, avem:\\ $T_{2} V_{2}^{\gamma-1}=T_{1} V_{3}^{\gamma-1} \Rightarrow V_{3}=V_{2}\left(\frac{T_{2}}{T_{1}}\right)^{\frac{1}{\gamma-1}}=\frac{V_{1}}{2}\left(\frac{T_{2}}{T_{1}}\right)^{\frac{1}{\gamma-1}} \Rightarrow \\ \Rightarrow \ln \frac{V_{1}}{V_{3}}=\ln \left[2 \cdot\left(\frac{T_{1}}{T_{2}}\right)^{\frac{1}{\gamma-1}}\right]=\ln 2+\frac{1}{\gamma-1} \ln \left(\frac{T_{1}}{T_{2}}\right)$.\\ Cu acestea, randamentul ciclului devine: $\eta=1-\frac{2\left(1-\frac{T_{2}}{T_{1}}\right)}{\ln 2+\frac{1}{\gamma-1} \ln \left(\frac{T_{1}}{T_{2}}\right)}$.\\ Temperaturile extreme atinse pe acest ciclu sunt $T_{\max}=T_{1}$ şi $T_{\min}=T_{2}$.\\ Astfel, $\eta_{c}=1-\frac{T_{2}}{T_{1}} \Rightarrow \frac{T_{2}}{T_{1}}=1-\eta_{c}$. Randamentul ciclului devine:\\ $\eta=1-\frac{2 \eta_{c}}{\ln 2-\frac{3}{2} \ln \left(1-\eta_{c}\right)}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.174","Un mol de gaz ideal monoatomic trece dintr-o stare 1 în starea finală 4 conform graficului din Fig. 2.28. Căldura totală schimbată de gaz cu mediul exterior, dacă diferența dintre temperatura finală şi cea inițială este de $\Delta T=100 \mathrm{~K}$. este egală cu ( $C_{V}=3 R / 2, R=8310 \mathrm{~J} / \mathrm{kmol} \mathrm{K}$ ):\\","$3 \mathrm{R} / 20 \mathrm{~J}$","$5 \mathrm{R} / 20 \mathrm{~J}$","$7 \mathrm{R} / 20 \mathrm{~J}$","$3 \mathrm{R} / 40 \mathrm{~J}$","$5 \mathrm{R} / 40 \mathrm{~J}$","$7 \mathrm{R} / 40 \mathrm{~J}$","Daniela Buzatu","images/2025_07_01_5b3ff9fa0d508c8e9f17g-113(1)","C","$Q=\nu C_{V} \Delta T+L_{12}+L_{23}+L_{34}$, unde $C_{V}=\frac{3}{2} R$, iar $\nu=1 \mathrm{~mol}$.\\ Avem:\\ $L_{12}=p_{1}\left(V_{2}-V_{1}\right)=p_{1} V_{2}-p_{1} V_{1}=p_{2} V_{2}-p_{1} V_{1}=\nu R\left(T_{2}-T_{1}\right)=\nu R \Delta T$;\\ $L_{23}=0$ (proces izocor)\\ $L_{34}= & p_{3}\left(V_{4}-V_{3}\right)=p_{4} V_{4}-p_{3} V_{3}=\nu R \Delta T$;\\ Deci $Q=\nu C_{V} \Delta T+\nu R \Delta T+\nu R \Delta T=\frac{7}{2} \nu R \Delta T=\frac{7}{2} \cdot 10^{-3} \cdot 8310 \cdot 100=\frac{7 R}{20}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.175","Un gaz ideal monoatomic de masă $m=80 \mathrm{~g}$ şi masă molară $\mu=40 \mathrm{~g} / \mathrm{mol}$ este încălzit într-un cilindru cu piston, astfel încât temperatura lui variază proporțional cu pătratul presiunii $\left(T \sim p^{2}\right)$ de la valoarea inițială $T_{1}=300 \mathrm{~K}$ până la temperatura finalǎ $T_{2}=400 \mathrm{~K}$. Lucrul mecanic efectuat de gaz în timpul procesului şi cantitatea de căldură transmisă gazului au valorile ( $R=8310 \mathrm{~J} / \mathrm{kmol} \mathrm{K}$ ):\\","$380 \mathrm{~J} , 2,3 \mathrm{~kJ}$","$330 \mathrm{~J} , 3,6 \mathrm{~kJ}$","$730 \mathrm{~J} , 6,3 \mathrm{~kJ}$","$871 \mathrm{~J} , 4 \mathrm{~kJ}$","$831 \mathrm{~J} , 0,831 \mathrm{~kJ}$","$831 \mathrm{~J} , 3,324 \mathrm{~kJ}$","Daniela Buzatu","N/A","F","Ecuaţia de stare este $p V=\frac{m}{\mu} R T$, iar $T=k p^{2}$, unde k este constanta de proporționalitate. $p V=\frac{m}{\mu} R k p^{2} \Rightarrow p=\frac{\mu}{m R k} \cdot V \quad (1)$\\ Ecuația (1) este o dreaptă ce trece prin originea sistemului de coordonate ($p, V$), (vezi figura problemei). Lucrul mecanic $L$ este egal cu aria trapezului format. Adică:\\ $L=\frac{p_{1}+p_{2}}{2}\left(V_{2}-V_{1}\right)=\frac{p_{1}+p_{2}}{2}\left(\frac{p_{2} m R k}{\mu}-\frac{p_{1} m R k}{\mu}\right)= \\ =\frac{p_{1}+p_{2}}{2} \cdot \frac{m R k}{\mu}\left(p_{2}-p_{1}\right)=k\left(p_{2}^{2}-p_{1}^{2}\right) \cdot \frac{m R}{2 \mu}=\frac{m R}{\mu} \cdot \frac{k p_{2}^{2}-k p_{1}^{2}}{2}= \\ =\frac{m R}{\mu} \cdot \frac{T_{2}-T_{1}}{2}=831 \mathrm{~J}$.\\ Deci: $Q=\Delta U+L=\frac{3}{2} \cdot \frac{m}{\mu} R\left(T_{2}-T_{1}\right)+L=3,324 \mathrm{~kJ}$.\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-307(1)}\\ Figura problemei \end{center}\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.176","În Fig. 2.29 sunt prezentate două cicluri închise: $1 \rightarrow 2 \rightarrow 3$ şi $1 \rightarrow 3 \rightarrow 4$. Amândouă ciclurile sunt efectuate de câte un mol de gaz ideal monoatomic. Calculați raportul randamentelor celor două cicluri $\eta(1 \rightarrow 2 \rightarrow 3) / \eta(1 \rightarrow 3 \rightarrow 4)$.\\","$22 / 20$","$25 / 24$","$24 / 23$","$24 / 22$","$21 / 23$","$25 / 23$","Daniela Buzatu","images/2025_07_01_5b3ff9fa0d508c8e9f17g-113","E","$T_{1}=T_{0}$, $T_{2}=2 T_{0}$, $T_{3}=6 T_{0}$, $T_{4}=3 T_{0}$, $C_{V}=\frac{3}{2} R$, $\nu=1 \mathrm{~mol}$;\\ Notăm $\eta_{1}$ randamentul ciclului $1-2-3-1$ și cu $\eta_{2}$ randamentul ciclului $1-3-4-1$. Avem:\\ $Q_{p_{1}}=C_{V} T_{0}+C_{p} \cdot 4 T_{0}=\frac{3}{2} R T_{0}+\frac{5}{2} \cdot 4 T_{0} R=\frac{3}{2} R T_{0}+\frac{20}{2} R T_{0}=\frac{23}{2} R T_{0}$;\\ $L_{1}=\frac{p_{0}}{2} \cdot 2 V_{0}=p_{0} V_{0}=R T_{0}$;\\ $\eta_{1}=\frac{L}{Q_{\text {primit} 123}}=\frac{2}{23} \quad (1)$\\ Pentru ciclul $1-3-4-1$ avem:\\ $Q_{\text {primit}}=Q_{1-3}=\Delta U_{1-3}+L_{13}=C_{V}\left(T_{3}-T_{0}\right)+\frac{p_{0}+2 p_{0}}{2} \cdot 2 V_{0}= \\ =5 \cdot \frac{3}{2} R T_{0}+3 p_{0} V_{0}=\frac{15}{2} R T_{0}+3 R T_{0}=\frac{21}{2} R T_{0}$.\\ Lucrul mecanic în acest ciclu este $L_{2}=R T_{0}$, iar $\eta_{2}=\frac{R T_{0}}{\frac{21}{2} R T_{0}}=\frac{2}{21} \quad (2)$\\ Din (1) şi (2) avem: $\frac{\eta_{1}}{\eta_{2}}=\frac{21}{23}$.\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-307}\\ Figura problemei \end{center}\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.177","Un vas termoizolant este despărțit în două compartimente cu ajutorul unui perete. Într-o parte se aflǎ $\nu_{1}$ moli de oxigen $\mathrm{O}_{2}$ la temperatura $T_{1}$, iar în cealaltă parte se află $\nu_{2}$ moli de azot $\mathrm{N}_{2}$ la temperatura $T_{2}$. Temperatura stabilită în amestecul de gaze după ce peretele a fost îndepărtat este: $\left(C_{V}\left(\mathrm{O}_{2}\right)=C_{V}\left(\mathrm{~N}_{2}\right)\right)$\\","$\left(\nu_{1} T_{1}-\nu_{2} T_{2}\right) /\left(\nu_{1}-\nu_{2}\right)$","$\left(\nu_{2} T_{1}-\nu_{1} T_{2}\right) /\left(\nu_{1}-\nu_{2}\right)$","$\left(\nu_{1} T_{1}+\nu_{2} T_{2}\right) /\left(\nu_{1}-\nu_{2}\right)$","$\left(\nu_{1} T_{1}+\nu_{2} T_{2}\right) /\left(\nu_{1}+\nu_{2}\right)$","$\left(\nu_{2} T_{2}-\nu_{1} T_{1}\right) /\left(\nu_{1}+\nu_{2}\right)$","$\left(\nu_{2} T_{2}-\nu_{1} T_{1}\right) /\left(\nu_{1}-\nu_{2}\right)$","Daniela Buzatu","N/A","D","În starea inițială, $\mathrm{O}_{2}$ satisface ecuația:\\ $p V_{1}=\nu_{1} R T_{1} \quad (1)$\\ În starea inițială, $\mathrm{N}_{2}$ satisface ecuația:\\ $p V_{2}=\nu_{2} R T_{2} \quad (2)$\\ Pentru starea finală a amestecului avem:\\ $p\left(V_{1}+V_{2}\right)=\left(\nu_{1}+\nu_{2}\right) R T \quad (3)$\\ Adunăm ecuațiile (1) şi (2) şi obținem:\\ $p\left(V_{1}+V_{2}\right)=\nu_{1} R T_{1}+\nu_{2} R T_{2} \quad (4)$\\ Din ecuația (3) şi (4) rezultă:\\ $\nu_{1} T_{1}+\nu_{2} T_{2}=\left(\nu_{1}+\nu_{2}\right) T$ sau $T=\frac{\nu_{1} T_{1}+\nu_{2} T_{2}}{\nu_{1}+\nu_{2}}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.178","Un gaz ideal care efectuează un ciclu Carnot cedează unui frigider $70 \%$ din căldura primită pe ciclu. Temperatura sursei calde este $T_{1}=400 \mathrm{~K}$. Temperatura frigiderului va fi:\\","$120 \mathrm{~K}$","$260 \mathrm{~K}$","$140 \mathrm{~K}$","$380 \mathrm{~K}$","$220 \mathrm{~K}$","$280 \mathrm{~K}$","Daniela Buzatu","N/A","F","Randamentul ciclului Carnot este: $\eta_{c}=\frac{T_{1}-T_{2}}{T_{1}}=\frac{Q_{p}-\left|Q_{c}\right|}{Q_{p}}=1-\frac{\left|Q_{c}\right|}{Q_{p}}$.\\ Din ecuațiile de mai sus şi din datele problemei avem:\\ $Q_{c}=\frac{70}{100} Q_{p}$, de unde $\eta_{c}=1-\frac{\frac{70}{100} Q_{p}}{Q_{p}}=\frac{3}{10}$ și $\frac{T_{1}-T_{2}}{T_{1}}=\frac{3}{10} \Rightarrow \frac{400-T_{2}}{400}=\frac{3}{10}$.\\ Deci: $T_{2}=280 \mathrm{~K}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.179","Un gaz care are coeficientul adiabatic $\gamma=1,4$ ocupă volumul $V=3 \mathrm{~dm}^{3}$ şi se găseşte la presiunea $p=0,2 \mathrm{~MPa}$. În urma unei încălziri izobare volumul său creşte de $3$ ori. Să se calculeze cantitatea de căldură folosită la încălzire.\\","$3600 \mathrm{~J}$","$2000 \mathrm{~J}$","$420 \mathrm{~J}$","$4200 \mathrm{~J}$","$200 \mathrm{~J}$","$8400 \mathrm{~J}$","Ileana Creangă","N/A","D","Căldura la presiune constantă este dată de relația:\\ $Q_{p}=\nu C_{p} \Delta T$; \quad $p \Delta V=\nu R \Delta T$;\\ $Q_{p}=C_{p} \frac{p \Delta V}{R}$;\\ Din sistemul: $\left\{\begin{array}{l} \frac{C_{p}}{C_{v}}=\gamma\\ C_{p}-C_{v}=R \end{array}\right.$ \quad se obține:\\ $C_{p}=\frac{\gamma R}{\gamma-1}$.\\ Înlocuind în relația cantității de căldură se obține: $Q_{p}=\frac{\gamma}{\gamma-1} p \Delta V=\frac{\gamma}{\gamma-1} p\left(V_{2}-V_{1}\right)=\frac{\gamma}{\gamma-1} p V_{1}\left(\frac{V_{2}}{V_{1}}-1\right)$;\\ Rezultă: $Q_{p}=4200 \mathrm{~J}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.180","În timpul unui proces termodinamic, un sistem primeşte o cantitate de cădură de $210 \mathrm{~kJ}$ şi în acelaşi timp sistemul se destinde la o presiune exterioară constantă de $0,8 \cdot 10^{5} \mathrm{~N} / \mathrm{m}^{2}$. Energia internă a sistemului se menține constantă în timpul procesului. Cât este variația volumului sistemului ?\\","$2,625 \mathrm{~m}^{3}$","$26 \mathrm{~m}^{3}$","$2,5 \mathrm{~m}^{3}$","$54 \mathrm{~m}^{3}$","$1,7 \mathrm{~m}^{3}$","$1,425 \mathrm{~m}^{3}$","Ileana Creangă","N/A","A","Conform primului principiu al termodinamicii:\\ $\Delta U=U_{2}-U_{1}=Q-L$;\\ Dar $\Delta U=0$, deoarece $U_{1}=U_{2}$, şi deci: $Q=L$;\\ Dar lucrul mecanic efectuat de sistem este: $L=p \Delta V$;\\ Deci: $\Delta V=\frac{L}{p}=\frac{Q}{p}=2,625 \mathrm{~m}^{3}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.181","Să se afle căldurile specifice ale unui gaz cunoscând coeficientul adiabatic $\gamma=1,4$ și densitatea gazului în condiții normale $\rho_{0}=1,293 \mathrm{~kg} / \mathrm{m}^{3}$. Se dau: $p_{0}=10^{5} \mathrm{~N} / \mathrm{m}^{2} ; T_{0}=273 \mathrm{~K}$.\\","$c_{V}=77,4 \mathrm{~J} / \mathrm{kg} \cdot \mathrm{K} , c_{p}=1004,36 \mathrm{~J} / \mathrm{kg} \cdot \mathrm{K}$","$c_{V}=174 \mathrm{~J} / \mathrm{kg} \cdot \mathrm{K} , c_{p}=369 \mathrm{~J} / \mathrm{kg} \cdot \mathrm{K}$","$c_{V}=717,4 \mathrm{~J} / \mathrm{kg} \cdot \mathrm{K} , c_{p}=1004,36 \mathrm{~J} / \mathrm{kg} \cdot \mathrm{K}$","$c_{V}=185 \mathrm{~J} / \mathrm{kg} \cdot \mathrm{K} , c_{p}=1004,36 \mathrm{~J} / \mathrm{kg} \cdot \mathrm{K}$","$c_{V}=217,4 \mathrm{~J} / \mathrm{kg} \cdot \mathrm{K} , c_{p}=3004,3 \mathrm{~J} / \mathrm{kg} \cdot \mathrm{K}$","$c_{V}=1 \mathrm{~J} / \mathrm{kg} \cdot \mathrm{K} , c_{p}=1,4 \mathrm{~J} / \mathrm{kg} \cdot \mathrm{K}$","Ileana Creangă","N/A","C","Din sistemul: $\left\{\begin{array}{l}\frac{c_{p}}{c_{V}}=\gamma \\ c_{p}-c_{V}=\frac{R}{\mu} \quad  \\ \rho_{0}=\frac{m}{V}=\frac{\mu p_{0}}{R T_{0}}\end{array}\right.$; unde $\mu$ este masa moleculară a gazului, se obține:\\ $c_{V}=\frac{R}{\mu(\gamma-1)}=\frac{p_{0}}{\rho_{0} T_{0}(\gamma-1)}$\\ deci $c_{V}=717,4 \mathrm{~J} / \mathrm{kg} \mathrm{K}$.\\ Iar $c_{p}=\gamma c_{V}=1004,36 \mathrm{~J} / \mathrm{kg} \mathrm{~K}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.182","Într-un recipient se găsesc $10 \mathrm{~kg}$ de oxigen la temperatura inițială de $27^{\circ} \mathrm{C}$. Să se afle cantitatea de căldură ce trebuie furnizată gazului într-o transformare izocoră pentru a dubla viteza pătratică medie a moleculelor gazului. Se dau: $C_{\nu}=\frac{5}{2} R ; R=8,31 \mathrm{~J} / \mathrm{mol} \cdot \mathrm{K}, \mu=32 \mathrm{~kg} / \mathrm{kmol}$.\\","$500 \mathrm{~kJ}$","$58,4 \mathrm{~kJ}$","$840 \mathrm{~kJ}$","$520 \mathrm{~kJ}$","$5842,9 \mathrm{~kJ}$","$55,8 \mathrm{~J}$","Ileana Creangă","N/A","E","Fie $T_{1}$ temperatura inițială a gazului pentru care viteza pătratică medie este $v_{1}$ şi $T_{2}$ temperatura gazului pentru care viteza pătratică medie este $v_{2}$. Dar viteza pătratică medie este de forma:\\ $v_{T}=\sqrt{\frac{3 R T}{\mu}}$; şi deci: $\quad \frac{v_{T_{2}}}{v_{T_{1}}}=\sqrt{\frac{T_{2}}{T_{1}}}=2 \Rightarrow \frac{T_{2}}{T_{1}}=4$.\\ În starea inițială:\\ $p_{1} V=\nu R T_{1}$; unde $\nu=\frac{m}{\mu}$ este numărul de moli de gaz.\\ Căldura ce trebuie furnizată gazului într-o transformare izocoră este:\\ $Q=\nu C_{v} \Delta T=\nu C_{v}\left(T_{2}-T_{1}\right)=\nu C_{v} T_{1}\left(\frac{T_{2}}{T_{1}}-1\right)=\frac{m}{\mu} \frac{5}{2} R T_{1}\left(\frac{T_{2}}{T_{1}}-1\right)$\\ Înlocuind se obține $Q=5842,9 \mathrm{~kJ}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.183","O masă $m=20 \mathrm{~g}$ de aer se dilată izobar la presiunea $p=2 \cdot 10^{5} \mathrm{~N} / \mathrm{m}^{2}$ de la o temperatură initială $t_{1}=17^{\circ} \mathrm{C}$ până la o temperatură finală $t_{2}=300^{\circ} \mathrm{C}$. Să se afle densitățile în stările (1) şi (2). Se dau: $\mu_{\text {aer }}=29 \mathrm{~kg} / \mathrm{kmol}, R=8,31 \mathrm{~J} / \mathrm{mol} \cdot \mathrm{K}$.\\","$\rho_{1}=2 \mathrm{~kg} / \mathrm{m}^{3}, \rho_{2}=2,2 \mathrm{~kg} / \mathrm{m}^{3}$","$\rho_{1}=2,40 \mathrm{~kg} / \mathrm{m}^{3}, \rho_{2}=1,26 \mathrm{~kg} / \mathrm{m}^{3}$","$\rho_{1}=4 \mathrm{~kg} / \mathrm{m}^{3}, \rho_{2}=12 \mathrm{~kg} / \mathrm{m}^{3}$","$\rho_{1}=2,40 \mathrm{~g} / \mathrm{m}^{3}, \rho_{2}=1,22 \mathrm{~g} / \mathrm{m}^{3}$","$\rho_{1}=3,40 \mathrm{~kg} / \mathrm{m}^{3}, \rho_{2}=7,22 \mathrm{~kg} / \mathrm{m}^{3}$","$\rho_{1}=0,25 \mathrm{~kg} / \mathrm{m}^{3}, \rho_{2}=1,22 \mathrm{~kg} / \mathrm{m}^{3}$","Ileana Creangă","N/A","B","Din ecuația Claperyon-Mendeleev:\\ $p V_{1}=\frac{m}{\mu} R T_{1} \Rightarrow V_{1}=\frac{m}{\mu p} R T_{1}=8,31 \cdot 10^{-3} \mathrm{~m}^{3}$\\ iar:\\ $\rho_{1}=\frac{m}{V_{1}} \approx 2,40 \mathrm{~kg} / \mathrm{m}^{3}$\\ $p=\text { const. }$\\ $\frac{V_{1}}{T_{1}}=\frac{V_{2}}{T_{2}} \Rightarrow V_{2}=T_{2} \frac{V_{1}}{T_{1}}$\\ şi\\ $\rho_{2}=\frac{m}{V_{2}}=\frac{m T_{1}}{V_{1} T_{2}} \approx 1,26 \mathrm{~kg} / \mathrm{m}^{3}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.184","Ce masă de oxigen s-a consumat dintr-o butelie de volum $V=60$ litri dacă presiunea inițială a fost $p_{1}=10^{7} \mathrm{~N} / \mathrm{m}^{2}$ la temperatura $t_{1}=27^{\circ} \mathrm{C}$, iar presiunea finală a devenit $p=29 \cdot 10^{5} \mathrm{~N} / \mathrm{m}^{2}$ la $t_{2}=17^{\circ} \mathrm{C}$. Se dau: $\mu_{\mathrm{O}_{2}}=32 \mathrm{~kg} / \mathrm{kmol}, R=8,31 \mathrm{~J} / \mathrm{mol} \cdot \mathrm{K}$.\\","$5,39 \mathrm{~kg}$","$7,9 \mathrm{~g}$","$1,39 \mathrm{~kg}$","$3,9 \mathrm{~kg}$","$5,39 \mathrm{~g}$","$1,63 \mathrm{~kg}$","Ileana Creangă","N/A","A","Pentru starea inițială legea generală a gazelor este de forma:\\ $p V_{1}=\frac{m_{1}}{\mu} R T_{1} \Rightarrow m_{1}=\frac{\mu p V_{1}}{R T_{1}}$\\ Pentru starea finală legea generală a gazelor este de forma:\\ $p V_{1}=\frac{m_{2}}{\mu} R T_{1} \Rightarrow m_{2}=\frac{\mu p V_{2}}{R T_{2}}$\\ Deoarece $m_{1}>m_{2}$ rezultă:\\ $\Delta m=m_{1}-m_{2}=\frac{\mu V}{R}\left(\frac{p_{1}}{T_{1}}-\frac{p_{2}}{T_{2}}\right)=5,39 \mathrm{~kg}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.185","Un vas cilindric împarțit de un piston termoizolant, inițial blocat, în două volume $V_{1}=3 \mathrm{~litri}$, $V_{2}=1 \mathrm{~litru}$ conține gaz la presiunile $p_{1}=2 \cdot 10^{5} \mathrm{~N} / \mathrm{m}^{2}$, respectiv $p_{2}=10^{5} \mathrm{~N} / \mathrm{m}^{2}$ aflat la aceeaşi temperatură. Pistonul este deblocat şi gazul având volumul $V_{1}$ este încălzit până când temperatura sa absolută devine de $n=1,5$ ori mai mare decât cea inițială. Cu cât va creşte volumul $V_{1}$ ?\\","$0,6 \cdot 10^{-3} \mathrm{~cm}^{3}$","$2 \cdot 10^{-3} \mathrm{~m}^{3}$","$7,6 \mathrm{~m}^{3}$","$0,6 \cdot 10^{-3} \mathrm{~m}^{3}$","$6 \cdot 10^{-3} \mathrm{~m}^{3}$","$10^{-3} \mathrm{~m}^{3}$","Ileana Creangă","N/A","D","Pentru fiecare compartiment se pot scrie relațiile:\\ $\frac{p_{1} V_{1}}{T}=\frac{p^{\prime}\left(V_{1}+\Delta V_{1}\right)}{n T}$ \\ $p_{2} V_{2}=p^{\prime}\left(V_{2}-\Delta V_{1}\right)$\\ unde $\Delta V_{1}$ reprezintă creşterea de volum a gazului din primul compartiment în urma încălzirii, iar $p^{\prime}$ este presiunea finală aceeaşi în cele două compartimente.\\ Din relațiile precedente se obține:\\ $\Delta V_{1}=V_{1} V_{2} \frac{n p_{1}-p_{2}}{n p_{1} V_{1}+p_{2} V_{2}}=0,6 \cdot 10^{-3} \mathrm{~m}^{3}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.186","O maşină termică ideală care funcționează între temperaturile $t_{1}=127^{\circ} \mathrm{C}$ şi $t_{1}=27^{\circ} \mathrm{C}$ produce un lucru mecanic de $1,5 \mathrm{kWh}$. Să se calculeze căldura primită de la sursa caldă ( $Q_{1}$ ) şi căldura cedată sursei reci( $Q_{2}$ ).\\","$Q_{1}=26 \mathrm{MJ}, Q_{2}=2 \mathrm{MJ}$","$Q_{1}=21,6 \mathrm{MJ}, Q_{2}=16,2 \mathrm{MJ}$","$Q_{1}=21,6 \mathrm{~J}, Q_{2}=16,2 \mathrm{~J}$","$Q_{1}=6 \mathrm{MJ}, Q_{2}=102 \mathrm{MJ}$","$Q_{1}=216 \mathrm{MJ}, Q_{2}=76,2 \mathrm{MJ}$","$Q_{1}=1 \mathrm{MJ}, Q_{2}=2 \mathrm{MJ}$","Ileana Creangă","N/A","B","Randamentul unei maşini termice ideale este:\\ $\eta=\frac{T_{1}-T_{2}}{T_{1}}=0,25$.\\ Dar, randamentul unei maşini termice de orice natură este de forma:\\ $\eta=\frac{L}{Q_{1}}=\frac{Q_{1}-Q_{2}}{Q_{1}}$\\ de unde:\\ $Q_{1}=\frac{L}{\eta}=21,6 \mathrm{M} \mathrm{~J}$\\ iar: $\quad Q_{2}=(1-\eta) Q_{1}=16,2 \mathrm{MJ}$.\\"
"2. FIZICĂ MOLECULARĂ ŞI TERMODINAMICĂ","2.187","Să se afle masa oxigenului ( $\mu=32 \mathrm{~kg} / \mathrm{kmol}$ ) aflat într-un balon de volum $V=16,621$, la temperatura $t=27^{\circ} \mathrm{C}$ şi presiunea $p=3 \cdot 10^{6} \mathrm{~N} / \mathrm{m}^{2}$. $\left(R=8,31 \cdot 10^{3} \mathrm{~J} / \mathrm{kmolK}\right)$.\\","6,4","$0,64 \mathrm{~kg}$","$0,8 \mathrm{~g}$","$6 \mathrm{~kg}$","$0,32 \mathrm{~g}$","$1,28 \mathrm{~kg}$","Gabriela Tiriba","N/A","B","$m=\frac{p V \mu}{R T}=0,64 \mathrm{~kg}$.\\"
