section,exercise_number,exercise_text,a,b,c,d,e,f,author,graphic,answer,solution
"3. ELECTRICITATE ŞI MAGNETISM","3.138","Un conductor liniar de lungime $l=0,6 \mathrm{~m}$ cu rezistența $r=1 \Omega$ se deplasează pe două bare conductoare paralele de rezistență neglijabilă, cu viteza $v=10 \mathrm{~m} / \mathrm{s}$, normal pe un câmp magnetic omogen de inducție $B=0,5 \mathrm{~T}$ perpendicular pe planul barelor. Barele sunt legate prin rezistoarele $R_{1}=3 \Omega$, respectiv $R_{2}=6 \Omega$. Curenții $I_{1}$ şi $I_{2}$ care trec prin $R_{1}$, respectiv $R_{2}$, şi puterea mecanică necesară deplasării conductorului mobil au valorile:\\","$I_{1}=0,05 \mathrm{~A}, I_{2}=1 \mathrm{~A}, P=4,5 \mathrm{~W}$","$I_{1}=0,66 \mathrm{~A}, I_{2}=0,33 \mathrm{~A}, P=3 \mathrm{~W}$","$I_{1}=0,33 \mathrm{~A}, I_{2}=0,66 \mathrm{~A}, P=3 \mathrm{~W}$","$I_{1}=1 \mathrm{~A}, I_{2}=2 \mathrm{~A}, P=4,5 \mathrm{~W}$","$I_{1}=1 \mathrm{~A}, I_{2}=2 \mathrm{~A}, P=9 \mathrm{~W}$","$I_{1}=1 \mathrm{~A}, I_{2}=0,05 \mathrm{~A}, P=3 \mathrm{~W}$","Tatiana Pop","N/A","B","$e=B l v=3 \mathrm{~V}$, iar $I=I_{1}+I_{2}$. Astfel $e=I r+I_{1} R_{1} ; I_{1} R_{1}=I_{2} R_{2}$, de unde $e=4 I_{1}+I_{2}, I_{1}=2 I_{2}$, adică $I_{1}=0,66 \mathrm{~A}, I_{2}=0,33 \mathrm{~A}$. Puterea $P=F v=B l I v=3 \mathrm{~W}$.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.139","Un ion se deplasează cu viteza $v_{0}=2 \cdot 10^{6} \mathrm{~m} / \mathrm{s}$ într-un câmp magnetic uniform de inducție $B=0,4 \mathrm{~T}$, viteza ionului fiind perpendiculară pe liniile de câmp. Dacă raza traiectoriei descrisă de ion este $r=10,4 \mathrm{~cm}$, sarcina specifică a ionului are valoarea:\\","$2,08 \cdot 10^{6} \mathrm{C} / \mathrm{kg}$","$4,8 \cdot 10^{7} \mathrm{C} / \mathrm{kg}$","$3,2 \cdot 10^{6} \mathrm{C} / \mathrm{kg}$","$1,85 \cdot 10^{4} \mathrm{C} / \mathrm{kg}$","$1,85 \cdot 10^{-3} \mathrm{C} / \mathrm{kg}$","$1,76 \cdot 10^{8} \mathrm{C} / \mathrm{kg}$","Corneliu Ghizdeanu","N/A","B","Din condiţia de mişeare pe cerc, $\frac{m v^{2}}{R}=q v B$ rezultã\\ $\frac{q}{m}=\frac{v}{R B}=4,8 \cdot 10^{7} \mathrm{C} / \mathrm{kg}$\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.140","Prin scoaterea miezului de fier având permeabilitatea relativă $\mu_{r}$, energia câmpului magnetic în interiorul unui solenoid parcurs de un curent electric constant se modifică în modul următor:\\","creşte de 2 ori","scade de 2 ori","creşte de $\mu_{r}$ ori","scade de $\mu_{r}$ ori","scade de $\left(\mu_{r} I\right)$ ori","creşte de ( $\mu_{r}-1$ ) ori","Corneliu Ghizdeanu","N/A","D","Energia câmpului magnetic din solenoid este:\\ $W_{m}=\frac{L I^{2}}{2}=\mu_{0} \mu_{r} \frac{N^{2} S}{l} \cdot \frac{I^{2}}{2}$\\ După scoaterea miezului de fier energia devine: $W_{m}^{\prime}=\frac{L^{\prime} I^{2}}{2}=\mu_{0} \frac{N^{2} S}{l} \cdot \frac{I^{2}}{2}$, astfel că raportul $W_{m}^{\prime} / W_{m}=1 / \mu_{r}$. Deci energia scade de $\mu_{r}$ ori.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.141","În atomul de hidrogen, electronul ( $q \equiv e$ ) se rotește în jurul nucleului pe o orbită circulară de rază $r_{0}$, cu viteza $v_{0}$, producând în centrul spirei o inducție magnetică:\\","$\frac{\mu_{0} e v_{0}}{\pi r_{0}}$","$\frac{2 \pi \mu_{0} e v_{0}}{r_{0}^{2}}$","$\mu_{0} \frac{e v_{0}}{r_{0}}$","$\mu_{0} \frac{e v_{0}}{4 \pi r_{0}^{2}}$","$\mu_{0} \frac{e v_{0}}{2 r_{0}^{2}}$","$\frac{\mu_{0} e v_{0}}{2 \pi}$","Corneliu Ghizdeanu","N/A","D","Fiind în vid, inducția magnetică în centrul spirei circulare este: $B=\mu_{0} \frac{I}{2 r_{0}}$. Pe de altǎ parte, $I=\frac{q}{T_{0}}=e \nu_{0}=e \frac{\omega_{0}}{2 \pi}=\frac{e}{2 \pi} \frac{v_{0}}{r_{0}}$. Rezultă\\ $B=\mu_{0} \frac{e v_{0}}{4 \pi r_{0}^{2}}$.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.142","Prin trei conductoare rectilinii, lungi, paralele, plasate în vid la distanțe egale cu $d=6 \mathrm{~cm}$ unul de altul, trec curenții $I_{1}=I_{2}=-I_{3}=1 \mathrm{~A}$. Inducția magnetică într-un punct aflat la distanță egală de cele trei conductoare este:\\","$4,5 \mathrm{mT}$","$14,23 \mu \mathrm{~T}$","$2,35 \mathrm{mT}$","$11,53 \mu \mathrm{~T}$","$72,3 \mu \mathrm{~T}$","$3,5 \mu \mathrm{~T}$","Elena Slavnicu","N/A","D","Punctul cel mai apropiat, la distantă egală de cele trei conductoare se află la intersecția mediatoarelor, deci la distanța $a$ de fiecare dintre conductoare. (figura problemei).\\ Astfel, $\left|\vec{B}_{1}\right|=\left|\vec{B}_{2}\right|=\left|\vec{B}_{3}\right|=\mu_{0} \frac{I_{1}}{2 \pi r}$, iar $a=\frac{2}{3} \sqrt{3 \frac{d^{2}}{4}}=\frac{d \sqrt{3}}{3}$ şi $\alpha=120^{\circ}$.\\ Deci $\vec{B}_{\text {rez }}=2 \vec{B}_{3}$ (deoarece $\vec{B}_{3}$ este pe direcția bisectoarei unghiului $\alpha$ ). În final, $\left|\vec{B}_{r e z}\right|=2 \mu_{0} \frac{3 I_{1}}{2 \pi d \sqrt{3}}=11,53 \cdot 10^{-6} \mathrm{~T}$.\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-369}\\ Figura problemei \end{center}\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.143","O spiră circulară cu diametrul $d=16 \mathrm{~cm}$ se află într-un plan vertical, fiind aşezată perpendicular pe liniile unui câmp magnetic de inducție $B=10 \mathrm{mT}$. Spira este rotită cu un unghi egal cu $\frac{\pi}{6}$. Sarcina totală indusă în spiră dacă rezistența totală a bobinei galvanometrului înseriat cu ea este $R=2,5 \Omega$ va fi:\\","$36,19 \mu \mathrm{C}$","$17,26 \mu \mathrm{C}$","$10,77 \mu \mathrm{C}$","$18,38 \mu \mathrm{C}$","$12,39 \mu \mathrm{C}$","$15,77 \mu \mathrm{C}$","Elena Slavnicu","N/A","C","Variațiile fluxului magnetic la rotirea spirei este :\\ $\Delta \Phi=B S\left(\cos 0-\cos \frac{\pi}{6}\right)=\frac{\pi d^{2}}{4} B\left(1-\frac{\sqrt{3}}{2}\right)=0,134 \pi \frac{\pi d^{2}}{4} B$.\\ Din legea Faraday, tensiunea electromotoare indusă este:\\ $e=\left|\frac{\Delta \Phi}{\Delta t}\right|$, iar din legea lui Ohm, $I=\frac{e}{R}$.\\ Sarcina electrică indusă în spiră este $q=I \Delta t=\left|\frac{\Delta \Phi}{\Delta t}\right|$;\\ Cum $\frac{\Delta t}{R}=\frac{\Delta \Phi}{R}$, obținem $q=1,077 \cdot 10^{-5} \mathrm{C}$.\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-369(1)}\\ Figura problemei \end{center}\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.144","Energia înmagazinată în câmpul magnetic al unei bobine, dacă lungimea ei se dublează şi se introduce în interior un miez de fier cu permeabilitatea magnetică relativă $\mu_{r}=100$, se modifică în modul următor:\\","creşte de 100 ori","scade de 100 ori","creşte de 2 ori","scade de 2 ori","creşte de 50 ori","scade de 50 ori","Maria Honciuc","N/A","E","Conform definiției, energia magnetică este $W=\frac{L I^{2}}{2}=\frac{\mu_{0} N^{2} S I^{2}}{2 l}$, unde $L=\frac{\mu_{0} N^{2} S}{l}$. În al doilea caz, $W^{\prime}=\frac{100 \mu_{0} N^{2} S I^{2}}{2 \cdot 2 l}$. Astfel, $\frac{W^{\prime}}{W}=50$.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.145","În circuitul din Fig. 3.26., bara AB se mişcă paralel cu ea însăşi de la vârful O spre dreapta, cu viteza $v=5 \mathrm{~m} / \mathrm{s}$ de-a lungul bisectoarei unghiului $\alpha$. Circuitul este plasat într-un câmp magnetic de inducție $B=1,5 \mathrm{~T}$ perpendicular pe planul circuitului. Rezistența unității de lungime a circuitului este $r=0,1 \Omega \cdot \mathrm{~m}^{-1}$ şi $\alpha=60^{\circ}$. Valoarea intensității curentului electric care ia naştere in circuit prin deplasarea barei AB este:\\","$15 \mathrm{~A}$","$25 \mathrm{~A}$","$10 \mathrm{~A}$","$5 \mathrm{~A}$","$30 \mathrm{~A}$","$20 \mathrm{~A}$","Maria Honciuc","images/2025_07_01_5b3ff9fa0d508c8e9f17g-175","B","Legea inducției electromagnetice se scrie (figura problemei):\\ $e=-B \frac{d S}{d t}$, unde $S=\frac{l}{2} \frac{x}{2}=x^{2} \operatorname{tg} \frac{\alpha}{2}$\\ Deci $e=B \cdot 2 x \frac{d x}{d t} \operatorname{tg} \frac{\alpha}{2}=2 B x v \operatorname{tg} \frac{\alpha}{2}$.\\ Intensitatea curentului,\\ $I=\frac{e}{R}=\frac{e}{r\left(2 x \operatorname{tg} \frac{\alpha}{2}+\frac{2 x}{\cos \frac{\alpha}{2}}\right)}=\frac{B v \sin \frac{\alpha}{2}}{r\left(1+\sin \frac{\alpha}{2}\right)}=25 \mathrm{~A} $.\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-370}\\ Figura problemei \end{center}\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.146","Un electron se mişcă pe o traiectorie perpendiculară pe un câmp magnetic uniform. Dacă energia cinetică se dublează, frecvența de rotație creşte de:\\","de 2 ori","de $1 / 2$ ori","de 4 ori","nu se modifică","de $1 / 4$ ori","7 ori","Cristina Stan","N/A","D","Forța Lorentz care acționează asupra particulei este de tip centripet. Ca urmare: $q v B=\frac{m v^{2}}{R}$, de unde $\omega=\frac{v}{R}=\frac{q B}{m}$. Dupã cum se observă frecvența de rotație nu depinde de viteza particulei şi deci nici de energia cinetică:\\ $v=\frac{\omega}{2 \pi}=\frac{q B}{2 \pi m}$\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.147","O bobină cu $N=2000$ spire dispuse pe o lungime $l=2 \mathrm{~cm}$, nu conține miez magnetic $\left(\mu_{0}=4 \pi \cdot 10^{-7} \mathrm{H} / \mathrm{m}\right)$ şi este străbătută de un curent $I=0,1 \mathrm{~A}$. Se plasează în centrul bobinei o spiră circulară, cu diametrul $D=1 \mathrm{~cm}$, perpendiculară pe liniile câmpului magnetic uniform creat de bobină. Știind că rezistența spirei este $R=20 \Omega$, iar $\pi^{2} \cong 10$, sarcina electrică totală care parcurge spira în timpul inversării sensului curentului electric prin bobină este:\\","$1 \mu \mathrm{C}$","nu se poate calcula pentru că nu se cunoaşte durata $\Delta t$ a inversării sensului curentului","$1 \mathrm{~mC}$","$0,1 \mu \mathrm{C}$","$0,5 \mu \mathrm{C}$","$0,5 \mathrm{C}$","Rodica Bena","N/A","D","Tensiunea electromotoare indusă în spiră $|e|=\frac{\Delta \Phi}{\Delta t}=\frac{2 B S_{\text {spira }}}{\Delta t}$, cu $B=\mu \frac{N I}{l}$ şi $S_{\text {spira }}=\frac{\pi D^{2}}{4}(\Delta t-$ durata inversării sensului curentului $)$.\\ Curentul indus $i=\frac{|e|}{R}$ şi de pe altă parte $i=\frac{q}{\Delta t}$. Atunci\\ $q=i \Delta t=2 \frac{\mu N I}{e \Delta t} \cdot \frac{\pi D^{2}}{4} \Delta t=10^{-7} \mathrm{~C}$\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.148","Într-o spiră care se deplasează cu viteză constantă într-un câmp magnetic astfel încât liniile de câmp sunt mereu perpendiculare pe suprafața spirei:\\","tensiunea electromotoare indusă este maximă","curentul indus este alternativ","curentul indus este nul","curentul indus este constant","curentul indus este maxim","apare un curent autoindus constant","Rodica Bena","N/A","C","Fluxul magnetic prin suprafaţa spirei nu variază, tensiunea indusă şi curentul indus sunt nule.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.149","Într-un câmp magnetic de inducție $B=0,5 \mathrm{~T}$ pătrunde un ion pozitiv cu $v=10^{6} \mathrm{~m} / \mathrm{s}$, perpendicular pe direcția lui $\bar{B}$. Știind că raza traiectoriei descrise de ion în câmpul magnetic este $R=10 \mathrm{~cm}$, să se afle sarcina specifică.\\","$2 \cdot 10^{7} \mathrm{C} / \mathrm{kg}$","$5 \cdot 10^{-8} \mathrm{~kg} / \mathrm{C}$","$2 \cdot 10^{7} \mathrm{~kg} / \mathrm{C}$","$2 \cdot 10^{5} \mathrm{C} / \mathrm{kg}$","$5 \cdot 10^{-6} \mathrm{~kg} / \mathrm{C}$","$5 \cdot 10^{-8} \mathrm{C} / \mathrm{kg}$","Mona Mihăilescu","N/A","A","Din condiția de mişcare pe cerc, $\frac{m v^{2}}{R}=q v B$, rezultă :\\ $\frac{q}{m}=\frac{v}{R B}=2 \cdot 10^{7} \mathrm{C} / \mathrm{kg}$\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.150","Două conductoare rectilinii, paralele şi foarte lungi, aşezate în aer ( $\mu=\mu_{0} \cong 4 \pi \cdot 10^{-7} \mathrm{~N} / \mathrm{A}^{2}$ ) la distanța $a=10 \mathrm{~cm}$ unul de altul, sunt parcurse de curenți având aceeaşi intensitate $I=30 \mathrm{~A}$, dar de sens contrar. Inducția câmpului magnetic în punctul situat la mijlocul distanței dintre ele este:\\","$5 \mathrm{~T}$","$3,5 \mathrm{~T}$","$4 \mathrm{~T}$","$2,4 \cdot 10^{-4} \mathrm{~T}$","$6,5 \cdot 10^{-3} \mathrm{~T}$","$7,5 \cdot 10^{-4} \mathrm{~T}$","Ion Belciu","N/A","D","Inducția câmpului magnetic, într-un punct aflat la distanța $r=\frac{a}{2}$ de conductor, este în valoare absolută: $B=\frac{\mu_{0} I}{2 \pi r}=\frac{\mu_{0} I}{2 \pi \frac{a}{2}}=\frac{\mu_{0} I}{\pi a}=1,2 \cdot 10^{-4} \mathrm{~T}$.\\ Dar, conform regulii, burghiului drept, inducția câmpului magnetic în punctul situat la mijlocul distanței dintre ei va fi: $B_{t}=2 B=2,4 \cdot 10^{-4} \mathrm{~T}$.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.151","O particulă încărcată electric, aflată în mişcare, pătrunde într-un câmp magnetic constant, după o direcție perpendiculară pe inducția câmpului $\vec{B}$ şi parcurge o traiectorie circulară de rază $R_{1}=4 \mathrm{~cm}$. Dacă particula pătrunde în acelaşi mod într-un câmp magnetic care şi-a dublat valoarea, raza traiectoriei, va fi:\\","$5 \mathrm{~cm}$","$8 \mathrm{~cm}$","$2,5 \mathrm{~cm}$","$2 \mathrm{~cm}$","$3 \mathrm{~cm}$","$6,5 \mathrm{~cm}$","Ion Belciu","N/A","D","Pentru ca traiectoria particulei să fie circulară, trebuie ca forța Lorentz să fie egală cu forța centrifugă:\\ $\frac{m v^{2}}{R}=q v B$, de unde rezultă raza traiectoriei: $R_{1}=\frac{m v}{q B}$ (1)\\ În al doilea caz raza traiectoriei va fi: $R_{2}=\frac{m v}{2 q B}$ (2)\\ Împărțind relația (2) la relația (1) rezultă: $\frac{R_{2}}{R_{1}}=\frac{\frac{m v}{2 q B}}{\frac{m v}{q B}}=\frac{1}{2}$, din care obținem:\\ $R_{2}=\frac{R_{1}}{2}=2 \mathrm{~cm}$\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.152","Un conductor liniar mobil cu lungimea $l=1,2 \mathrm{~m}$ este legat prin două conductoare de o sursă cu tensiunea electromotoare $E=24 \mathrm{~V}$ şi rezistență internă $r=0,5 \Omega$. Conductorul mobil se deplasează cu viteza $v=12,5 \mathrm{~m} / \mathrm{s}$ într-un câmp magnetic de inducție $B=0,8 \mathrm{~T}$, orientat ca în Fig. 3.27. Rezistența exterioară a circuitului fiind $R=2,5 \Omega$, intensitatea curentului din circuit este:\\","$8 \mathrm{~A}$","$6 \mathrm{~A}$","$7 \mathrm{~A}$","$4 \mathrm{~A}$","$8,66 \mathrm{~A}$","$9 \mathrm{~A}$","Ion Belciu","images/2025_07_01_5b3ff9fa0d508c8e9f17g-177","D","Tensiunea electromotoare indusă care apare în conductor este (figura problemei): $e=B I v=12 \mathrm{~V}$. Dar conform regulii mâinii drepte, tensiunea $e$ dă naştere unui curent de sens contrar cu cel dat de sursă. Deci intensitatea curentului din circuit este: $I=\frac{E-e}{R+r}=4 \mathrm{~A}$.\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-371(1)}\\ Figura problemei \end{center}\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.153","O bară orizontală MN, perfect conductoare, de lungime $l=10 \mathrm{~cm}$ şi masă $m=100 \mathrm{~g}$ alunecă fară frecare de-a lungul a două bare perfect conductoare, plasate vertical și legate prin intermediul unui rezistor cu rezistența $R=0,1 \Omega$. Perpendicular pe planul barelor acționează un câmp magnetic omogen de inducție $B=1 \mathrm{~T}$. Lăsată să cadă sub efectul propriei greutăți de-a lungul celor două bare verticale ( $g=10 \mathrm{~m} / \mathrm{s}^{2}$ ), bara mobilă MN va atinge viteza limită:\\","$0,1 \mathrm{~ms}^{-1}$","$1 \mathrm{~ms}^{-1}$","$10 \mathrm{~ms}^{-1}$","$10^{-2} \mathrm{~ms}^{-1}$","$10^{-3} \mathrm{~ms}^{-1}$","$20 \mathrm{~ms}^{-1}$","Ilie Ivanov","N/A","C","Avem: $F_{L}=B l l=B \frac{e}{R} l=B \frac{B l v_{l}}{R} l=\frac{B^{2} l^{2} v_{l}}{R}=m g$. Din ultima egalitate, $v_{l}=\frac{m g R}{B^{2} l^{2}}=10 \mathrm{~ms}^{-1}$.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.154","Prin trei vârfuri ale unui pătrat cu latura $a=20 \mathrm{~cm}$ trec trei curenți perpendiculari pe planul pătratului având valorile: $I_{1}=100 \mathrm{~A}$ orientat în sens opus sensului celorlalți doi curenți alăturați, în dispunere consecutivă și cu valorile $I_{2}=2 I_{1}$ şi $I_{3}=I_{1}$. Inducția magnetică $\vec{B}$ produsă în vârful rămas liber va fi:\\","$2 \cdot 10^{-4} \mathrm{Wbm}^{-2}$","$2 \pi \cdot 10^{-4} \mathrm{Wbm}^{-2}$","$\frac{\pi}{2} \cdot 10^{-4} \mathrm{Wbm}^{-2}$","$4 \cdot 10^{-3} \mathrm{Wbm}^{-2}$","$2 \mathrm{Wbm}^{-2}$","$0,2 \mathrm{Wbm}^{-2}$","Ilie Ivanov","N/A","A","Conform definiţiei, $B_{1}=\mu_{0} \frac{I_{1}}{2 \pi a}, \quad B_{2}=\mu_{0} \frac{I_{2}}{2 \pi a \sqrt{2}}=\mu_{0} \frac{\sqrt{2} I_{2}}{4 \pi a}$, $B_{3}=\mu_{0} \frac{I_{3}}{2 \pi a}$ (figura problemei.\\ Constatăm că, $B_{2}=\mu_{0} \frac{\sqrt{2} I_{2}}{4 \pi a}$, şi $B_{3}=\mu_{0} \frac{I_{1}}{2 \pi a}$.\\ Din figură observăm că:\\ $B^{2}=B_{1}^{2}+B_{2}^{2}+B_{3}^{2}=\frac{\mu_{0}^{2} I_{1}^{2}}{\pi^{2} a^{2}}$, de unde $B=\frac{\mu_{0} I_{1}}{\pi a}=2 \cdot 10^{-4} \mathrm{~Wb} \cdot \mathrm{~m}^{-2}$.\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-371}\\ Figura problemei \end{center}\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.155","Un electron se mişcă pe o traiectorie circulară de rază $1,2 \mathrm{~cm}$, perpendiculară pe un câmp magnetic uniform. Viteza electronului este de $10^{6} \mathrm{~m} / \mathrm{s}$. Care este fluxul magnetic total care străbate orbita ?\\","$2,14 \cdot 10^{-4} \mathrm{~Wb}$","$2,14 \cdot 10^{-7} \mathrm{~Wb}$","$3,14 \cdot 10^{-7} \mathrm{Tm}^{2}$","$2,14 \cdot 10^{-7} \mathrm{mWb}$","$2,14 \cdot 10^{-7} \mathrm{mTm}^{2}$","$3,14 \cdot 10^{-7} \mathrm{Tcm}^{2}$","Mădălina Puică","N/A","B","Condiția de stabilitate pe orbită este identificarea forței Lorentz cu forța centripetă: $\frac{m v^{2}}{r}=q v B$ adică $B=\frac{m v}{r q}$.\\ Fluxul magnetic ce străbate orbita va fi aşadar:\\ $\Phi=B \pi r^{2}=\frac{m v \pi r}{q}=2,14 \cdot 10^{-7} \mathrm{~Wb}$\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.156","Un fir rectiliniu lung este parcurs de un curent cu intensitatea de $1,5 \mathrm{~A}$. Un electron se deplasează cu o viteză de $5 \cdot 10^{6} \mathrm{~cm} / \mathrm{s}$ paralel cu firul, la $10 \mathrm{~cm}$ distantă, și în acelaşi sens cu curentul. Ce forță exercită câmpul magnetic al curentului asupra electronului în mişcare ?\\","$5 \mathrm{~mN}$","$10^{-4} \mathrm{~N}$","$2,4 \cdot 10^{-20} \mathrm{~N}$","$2,5 \mathrm{~N}$","$10^{-3} \mathrm{~N}$","$10^{-31} \mathrm{~N}$","Mădălina Puică","N/A","C","Câmpul magnetic al curentului are valoarea $B=\frac{\mu_{0} I}{2 \pi d}$, find perpendicular pe direcţia curentului, deci şi pe cea a mişcǎrii electronului. Aşadar, forța de tip Lorentz exercitată de câmpul magnetic asupra electronului va avea valoarea:\\ $F=e v B=\frac{e v \mu_{0} I}{2 \pi d}=2,4 \cdot 10^{-20} \mathrm{~N}$\\ şi va fi îndreptată astfel încât să respingă electronul față de fir (situație analoagă celei a doi curenţi paraleli, dar de sens contrar).\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.157","Un iluzionist amator vrea să arate familiei cum ""pluteşte în aer"" un fir de aluminiu, cu diametrul de $0,5 \mathrm{~mm}$ şi densitatea $\rho=2700 \mathrm{~kg} \cdot \mathrm{~m}^{-3}$, folosindu-se de un conductor liniar de cupru fixat de masă, paralel cu cel de aluminiu, prin care circulă un curent de $175 \mathrm{~A}$ . La ce distanță maximă deasupra mesei ar sta în echilibru conductorul de aluminiu, dacă prin el poate circula un curent maxim de $40 \mathrm{~u.S.I.}$, în sensul curentului din conductorul fix ?\\","$15 \mathrm{~mm}$ deasupra firului de cupru","$3,8 \mathrm{~mm}$ deasupra firului de cupru","demonstrația nu reuşeşte, firul de Al nu pluteşte","$3,8 \mathrm{~mm}$ lateral spre Nord","$15 \mathrm{~mm}$ lateral spre Vest","$7,5 \mathrm{~mm}$ deasupra","Radu Chişleag","N/A","C","Curenții fiind paraleli şi de acelaşi sens, se exercită atracție şi demonstrația nu poate reuşi - firul nu pluteşte.\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.158","Un conductor liniar, parcurs de un curent de $50 \mathrm{~A}$ , se află într-un câmp magnetic uniform exterior de inducție $B_{e}=1 \mathrm{mT}$, normal pe conductor. Care este locul geometric al punctelor în care câmpul magnetic local este nul ?\\","un plan care conține conductorul şi este paralel cu $\vec{B}_{e}$","un plan care conține conductorul și este perpendicular pe $\vec{B}_{e}$","un cilindru drept cu raza $r=10 \mathrm{~mm}$, centrat pe conductor","un trunchi de con cu vârful la mijlocul conductorului şi cu unghiul la vârf de $\pi / 2$","o dreaptă paralelă cu conductorul la distanța de $10 \mathrm{~mm}$ de acesta, aflată într-un plan perpendicular pe $\vec{B}_{e}$","un cerc aflat într-un plan perpendicular pe conductor, cu raza de $1 \mathrm{~cm}$","Radu Chişleag","N/A","E","Câmpul magnetic al curentului electric este $B_{i}=\frac{\mu I}{2 \pi r}=B_{e}$.\\ $r=\frac{\mu I}{2 \pi B_{e}}=\frac{4 \pi \cdot 10^{-7} \cdot 50}{2 \pi \cdot 10^{-3}}=10^{-2} \mathrm{~m}=1 \mathrm{~cm}$\\ Deoarece această relație este valabilă independent de $z$ rezultă o dreaptă paralelă cu conductorul, situată la $10 \mathrm{~mm}$ de acesta, într-un plan care cuprinde conductorul şi este perpendicular pe $\vec{B}$ (Fig. prob. 3.158).\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-372}\\ Figura problemei \end{center}\\"
"3. ELECTRICITATE ŞI MAGNETISM","3.159","Câmpului magnetic terestru $\vec{B}_{0}$ orientat spre Nord i se suprapune un câmp magnetic $\vec{B}$ uniform orientat spre Est, de intensitate $B=\sqrt{3} B_{0}$. Ce direcție va indica acul magnetic al unei busole plasate în planul vectorilor $\vec{B}$ şi $\vec{B}_{0}$ ?\\","Nord - Est, făcând un unghi de $30^{\circ} \mathrm{C}$ cu direcția Est","Nord - Est, fåcând un unghi de $30^{\circ}$ cu direcţia Nord","Nord - Est, făcând un unghi de $\pi / 3$ cu direcția Nord","Sud - Vest, făcând un unghi de $45^{\circ}$ cu direcția Sud","Sud - Vest, făcând un unghi de $30^{\circ}$ cu direcția Vest","Nord - (Nord - Est)","Radu Chişleag","N/A","C","Din compunerea vectorilor $\vec{B}$ şi $\vec{B}_{0}$ rezultă că unghiul făcut de $\vec{B}_{r e z}$ cu direcția Nord este (Figura problemei):\\ $\operatorname{arctctg} \frac{B_{0}}{B}=\alpha=\operatorname{arctctg} \frac{1}{\sqrt{3}}=\frac{\pi}{3}$.\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-373(1)}\\ Figura problemei \end{center}\\"
