section,exercise_number,exercise_text,a,b,c,d,e,f,author,graphic,answer,solution
"1. MECANICĂ","1.194","Un corp cu masa $m=1 \mathrm{~kg}$, fără viteză inițială, coboară fără frecare pe un plan înclinat de înălțime $h=5 \mathrm{~m}$. Ajungând la baza planului, corpul se deplasează cu frecare pe o suprafață plană orizontală până se opreşte. Să se calculeze timpul total de mişcare pe planul înclinat şi pe cel orizontal. Se dau: $\alpha=30^{\circ}, \mu=0,2, g=10 \mathrm{~m} / \mathrm{s}^{2}$.\\","$7\mathrm{~s}$","$14 \mathrm{~s}$","$2 \mathrm{~s}$","$5 \mathrm{~s}$","$6 \mathrm{~s}$","$4,2 \mathrm{~s}$","Tatiana Pop","N/A","A","$a_{1}=g \sin \alpha; \quad s_{1}=\frac{h}{\sin \alpha}=\frac{1}{2} g \sin \alpha t_{1}^{2} \Rightarrow t_{1}=\frac{1}{\sin \alpha} \sqrt{\frac{2 h}{g}}=2 \mathrm{~s}$;\\ $F_{f}=m a_{2}; \quad F_{f}=\mu m g; \quad a_{2}=\mu g=2 \mathrm{~m} / \mathrm{s}^{2}$;\\ $E_{i}=E_{f} \Rightarrow E_{p f}=E_{c} \Rightarrow m g h=\frac{m v^{2}}{2} \Rightarrow v=\sqrt{2 g h}=10 \mathrm{~m} / \mathrm{s}$;\\ $0=v-\mu g t_{2} \Rightarrow t_{2}=\frac{v}{\mu g}=5 \mathrm{~s}$;\\ $t=t_{1}+t_{2}=7 \mathrm{~s}$.\\"
"1. MECANICĂ","1.195","Un punct material este lansat în sus de-a lungul unui plan înclinat care realizează unghiul $\alpha=45^{\circ}$ cu orizontala, cu viteza inițială $v_{0}=6 \mathrm{~m} / \mathrm{s}$. Mişcarea se face cu frecare, coeficientul de frecare la alunecare între corp şi planul înclinat fiind $\mu=0,2$. Dacă din punctul de înălțime maximă, corpul coboară cu viteza inițială nulă, de câte ori este mai mare timpul de coborâre până la baza planului față de timpul de urcare? Se dă $g=10 \mathrm{~m} / \mathrm{s}^{2}$. \\","$1,22$","$1,4$","$2$","$5$","$6$","$2,32$","Tatiana Pop","N/A","A","$a_{u}=\left(-G_{t}-F_{f}\right) / m=-g(\sin \alpha+\mu \cos \alpha)$;\\ $0=\sqrt{v_{0}^{2}-2\left|a_{u}\right| l} \Rightarrow l=\frac{v_{0}^{2}}{2\left|a_{u}\right|}$;\\ $a_{c}=\frac{G_{t}-F_{f}}{m}=g(\sin \alpha-\mu \cos \alpha)$;\\ $1=a_{c} t_{c}^{2} / 2 \Rightarrow t_{c}=\sqrt{\frac{2 l}{a_{c}}}=\sqrt{\frac{2}{a_{c}} \cdot \frac{v_{0}^{2}}{2\left|a_{u}\right|}}; \quad t_{u}=\frac{v_{0}}{\left|a_{u}\right|}$;\\ $\frac{t_{c}}{t_{u}}=\sqrt{\frac{\left|a_{u}\right|}{a_{c}}}=\sqrt{\frac{g(\sin \alpha+\mu \cos \alpha)}{g(\sin \alpha-\mu \cos \alpha)}}=\sqrt{\frac{1+\mu \operatorname{ctg} \alpha}{1-\mu \operatorname{ctg} \alpha}}=1,22$.\\"
"1. MECANICĂ","1.196","Un corp cade liber de la o înălțime de $490 \mathrm{~m}$. Ce spațiu străbate el în ultima secundă a mişcării? ($g=9,80 \mathrm{~m} / \mathrm{s}^{2}$).\\","$98 \mathrm{~m}$","$93,1 \mathrm{~m}$","$9,8 \mathrm{~m}$","$108 \mathrm{~m}$","$100 \mathrm{~m}$","$88,6 \mathrm{~m}$","Tatiana Pop","N/A","B","$h=\frac{g t_{c}^{2}}{2} \Rightarrow t_{c}=\sqrt{\frac{2 h}{g}}=\sqrt{\frac{2 \cdot 400}{9,8}}=10 \mathrm{~s}$;\\ $\Delta h=h-\frac{g\left(t_{c}-1\right)^{2}}{2}=490-\frac{9,8 \cdot 81}{2}=93,1 \mathrm{~m}$.\\"
"1. MECANICĂ","1.197","Un automobil cu masa $1000 \mathrm{~kg}$ porneşte din repaus şi ajunge la viteza de $30 \mathrm{~m} / \mathrm{s}$ după ce parcurge $500 \mathrm{~m}$ pe un drum orizontal. Să se calculeze forţa de tracțiune a motorului, dacă forța de frecare este de $200 \mathrm{~N}$.\\","$F=1000 \mathrm{~N}$","$F=1050 \mathrm{~N}$","$F=1100 \mathrm{~N}$","$F=900 \mathrm{~N}$","$F=1150 \mathrm{~N}$","$F=1350 \mathrm{~N}$","Tatiana Pop","N/A","C","$v=\sqrt{v_{0}^{2}+2 a S} \Rightarrow a=\frac{v^{2}}{2 S}=\frac{900}{2 \cdot 500}=0,9 \mathrm{~m} / \mathrm{s}^{2}$;\\ $F_{s}-F_{f}=m a \Rightarrow F_{s}=F_{f}+m a=1100 \mathrm{~N}$.\\"
"1. MECANICĂ","1.198","Un corp se mişcă uniform pe un cerc de rază $R=10 \mathrm{~m}$, sub acțiunea unei forțe centripete $F=100 \mathrm{~N}$. Lucrul mecanic efectuat de această forță într-o perioadă a mişcării este:\\","$L=2000 \pi \mathrm{~J}$","$L=1000 \pi \mathrm{~J}$","$L=0 \mathrm{~J}$","$L=3000 \pi \mathrm{~J}$","$L=1000 \mathrm{~J}$","$L=100 \pi \mathrm{~J}$","Tatiana Pop","N/A","C","$L=\vec{F} \cdot \vec{d}=F \cdot d \cdot \cos \alpha,\ \vec{F}_{c p} \perp \vec{R} \Rightarrow \cos \alpha=0 \Rightarrow L=0$.\\"
"1. MECANICĂ","1.199","Firul $AB$ inextensibil și de masă neglijabilă, fixat în $A$, are prins în $B$ un corp cu masa de $2 \mathrm{~kg}$. Se scoate firul din poziția de echilibru, astfel încât formează cu verticala unghiul de $60^{\circ}$. Se lasă corpul liber. Tensiunea din fir, când acesta face cu verticala unghiul de $30^{\circ}$ ($g=10 \mathrm{~m} / \mathrm{s}^{2}$), este:\\","$F=1,7 \mathrm{~N}$","$F=73,1 \mathrm{~N}$","$F=20 \mathrm{~N}$","$F=31,9 \mathrm{~N}$","$F=40 \mathrm{~N}$","$24,5 \mathrm{~N}$","Tatiana Pop","N/A","D","$\frac{m v^{2}}{L}=2 m g(\cos \beta-\cos \alpha); \quad T=F_{c f}+m g \cos \beta=\frac{m v^{2}}{L}+m g \cos \beta$;\\ Deci: $T=m g(3 \cos \beta-2 \cos \alpha)=31,9 \mathrm{~N}$.\\"
"1. MECANICĂ","1.200","Pentru a deplasa un corp în sus pe un plan înclinat cu unghiul de $45^{\circ}$ este necesară o forță tangențială minimă de $30 \mathrm{~N}$, iar pentru a-l menține în repaus, forța tangențială minimă este de $15 \mathrm{~N}$, îndreptată în acelaşi sens ca şi prima. Care este coeficientul de frecare dintre corp şi planul înclinat?\\","$0,5$","$0,1$","$3 / 4$","$1 / 3$","$0,6$","$0,24$","Tatiana Pop","N/A","D","$F_{1}=G_{t}+F_{f}=m g(\sin \alpha+\mu \cos \alpha)$;\\ $F_{2}=G_{t}-F_{f}=m g(\sin \alpha-\mu \cos \alpha);\\ \frac{F_{1}}{F_{2}}=\frac{\sin \alpha+\mu \cos \alpha}{\sin \alpha-\mu \cos \alpha} \Rightarrow \mu=\frac{F_{1}-F_{2}}{F_{1}+F_{2}} \cdot \operatorname{tg} \alpha=1 / 3$.\\"
"1. MECANICĂ","1.201","Un corp execută o mişcare oscilatorie armonică. Pentru a îndepărta corpul din poziția de repaus până la elongația maximă se cheltuieşte un lucru mecanic $L=0,5 \mathrm{~J}$. Forța elastică care acționează asupra corpului în acest punct este $F=2,5 \mathrm{~N}$. Care este amplitudinea mişcării oscilatorii?\\","$0,25 \mathrm{~m}$","$0,3 \mathrm{~m}$","$0,35 \mathrm{~m}$","$0,4 \mathrm{~m}$","$0,5 \mathrm{~m}$","$0,55 \mathrm{~m}$","Tatiana Pop","N/A","D","$L=\frac{1}{2} k A^{2},\ F=k A \Rightarrow L=\frac{1}{2} F A \Rightarrow A=\frac{2 L}{F}=0,4 \mathrm{~m}$.\\"
"1. MECANICĂ","1.202","Ecuația mişcării unui mobil este $x=2+6 t-t^{2}$ (valorile exprimate în Sistemul Internațional). După ce timp viteza mobilului este egală cu o treime din viteza inițială ?\\","$1 / 3 \mathrm{~s}$","$4 \mathrm{~s}$","$1 \mathrm{~s}$","$0,5 \mathrm{~s}$","$2 \mathrm{~s}$","$3 \mathrm{~s}$","Mona Mihăilescu","N/A","E","Mişcare uniform încetinită:\\ $\left.\begin{aligned} x & =x_{0}+v_{0} t+a \frac{t^{2}}{2} \\ x & =2+6 t-t^{2}\end{aligned} \right\rvert\, \Rightarrow x=2 \mathrm{~m}; \quad v_{0}=6 \mathrm{~m} / \mathrm{s}; \quad a=-2 \mathrm{~m} / \mathrm{s}^{2}$;\\ $v=v_{0}+a t \Rightarrow \frac{v_{0}}{3}=v_{0}-2 t \Rightarrow t=\frac{v_{0}}{3}=\frac{6}{3}=2 \mathrm{~s}$.\\"
"1. MECANICĂ","1.203","Un corp parcurge în mişcare uniform accelerată cu viteza inițială $v_{0}$ o distanță $s=96 \mathrm{~m}$. Prima jumătate o parcurge în $t_{1}=8 \mathrm{~s}$, iar cealaltă jumătate în $t_{2}=4 \mathrm{~s}$. Se cere accelerația corpului.\\","$3,2 \mathrm{~m} / \mathrm{s}^{2}$","$1,4 \mathrm{~m} / \mathrm{s}^{2}$","$2,4 \mathrm{~m} / \mathrm{s}^{2}$","$5 \mathrm{~m} / \mathrm{s}^{2}$","$6 \mathrm{~m} / \mathrm{s}^{2}$","$1 \mathrm{~m} / \mathrm{s}^{2}$","Mona Mihǎilescu","N/A","F","În prima jumătate, avem $\frac{s}{2}=v_{0} t_{1}+\frac{a t_{1}^{2}}{2}$, viteza după prima jumătate este $v=v_{0}+a t_{1}$, iar în a doua jumătate avem $\frac{s}{2}=v t_{2}+\frac{a t_{2}^{2}}{2}$.\\ Prima jumătate \quad \quad \quad \ A doua jumătate\\ $48=v_{0} \cdot 8+\frac{a}{2} \cdot 64 \quad \quad \ 48=\left(v_{0}+8 a\right) \cdot 4+\frac{a}{2} \cdot 16$;\\ $6=v_{0}+4 a \quad \quad \quad \quad \quad \ 12=v_{0}+10 a$;\\ $v=v_{0}+8 a \quad \quad \quad \quad \quad \ v=v_{0}+8 a$;\\ Din relațiile $6=v_{0}+4 a$, $12=v_{0}+10 a$ obținem: $6=6a \Rightarrow a=1 \mathrm{~m} / \mathrm{s}$.\\"
"1. MECANICĂ","1.204","Un corp de masă $m=4 \mathrm{~kg}$ este acționat cu o forță $F=60 \mathrm{~N}$ orientată pe verticală în sus. Cu ce accelerație se mişcă corpul? Se neglijează frecarea. Se consideră $g=10 \mathrm{~m} / \mathrm{s}^{2}$\\","$25 \mathrm{~m} / \mathrm{s}^{2}$ sus","$5 \mathrm{~m} / \mathrm{s}^{2}$ jos","$400 \mathrm{~m} / \mathrm{s}^{2}$ sus","$25 \mathrm{~m} / \mathrm{s}^{2}$ jos","$5 \mathrm{~m} / \mathrm{s}^{2}$ sus","$20 \mathrm{~m} / \mathrm{s}^{2}$ jos","Mona Mihăilescu","N/A","E","$G=m g=4 \cdot 10=40 \mathrm{~m} / \mathrm{s}^{2}<F$ (vezi figura problemei).\\ $m a=F-G \Rightarrow a=\frac{F-G}{m}=5 \mathrm{~m} / \mathrm{s}^{2}$, în sus.\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-242}\\ Figura problemei \end{center}\\"
"1. MECANICĂ","1.205","Un resort aflat pe un plan orizontal este fixat la un capăt, iar la celălalt e legat un corp de masă $m$. La momentul inițial resortul e netensionat, se imprimă corpului $m$ viteza $v_{0}$ în sensul destinderii resortului. Dacă se cunoaşte constanta elastică $K$, se cere deformația maximă în lipsa frecărilor.\\","$\frac{m v_{0}}{K}$","$\frac{\sqrt{m v_{0}}}{K}$","$v_{0} \sqrt{\frac{m}{K}}$","$v_{0} \sqrt{\frac{K}{m}}$","$\frac{v_{0}}{m} \sqrt{K}$","$v_{0} \sqrt{\frac{2 m}{K}}$","Mona Mihăilescu","N/A","C","Conform figurii problemei:\\ $\frac{m v_{0}^{2}}{2}=\frac{K \cdot x_{\max }^{2}}{2} \Rightarrow x_{\max }=v_{0} \sqrt{\frac{m}{K}}$.\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-242(1)}\\ Figura problemei \end{center}\\"
"1. MECANICĂ","1.206","Acele unui ceasornic au lungimile $l_{1}=3 \mathrm{~cm}$ (orarul) şi $l_{2}=4,5 \mathrm{~cm}$ (minutarul). Care este raportul vitezelor periferice $v_{1} / v_{2}$ ale celor două ace?\\","$2 / 3$","$8$","$1 / 3$","$1／18$","$1 / 90$","$2 / 30$","Mona Mihăilescu","N/A","D","$v_{1}=l_{1} \omega_{1}=l_{1} \frac{2 \pi}{T_{1}}; \quad v_{2}=l_{2} \omega_{2}=l_{2} \frac{2 \pi}{T_{2}}$;\\ Deci: $\frac{v_{1}}{v_{2}}=\frac{l_{1} T_{2}}{l_{2} T_{1}}=\frac{1}{18}$.\\"
"1. MECANICĂ","1.207","Un corp cu greutatea de $10 \mathrm{~N}$ cade liber un sfert de minut. Care este variația impulsului corpului neglijând frecările ($g=10 \mathrm{~m} / \mathrm{s}^{2}$ )?\\","$250 \mathrm{kgm} / \mathrm{s}$","$15 \mathrm{kgm} / \mathrm{s}$","$150 \mathrm{kgm} / \mathrm{s}$","$1500 \mathrm{kgm} / \mathrm{s}$","$25 \mathrm{kgm} / \mathrm{s}$","$2,5 \mathrm{kgm} / \mathrm{s}$","Mona Mihăilescu","N/A","C","Inițial, $v_{0}=0$, $p_{i}=0$.\\ Final, $\left\{\begin{array}{l}v=v_{0}+g t\\ p_{f}=m v=1 \cdot 150=150 \mathrm{~kg} \cdot \mathrm{~m} / \mathrm{s}\end{array}\right.$\\ Avem: $G=m g \Rightarrow m=\frac{G}{g}=1 \mathrm{~kg}$.\\"
"1. MECANICĂ","1.208","Un corp cade în câmpul gravitațional al unui astru, fără atmosferă, cu accelerația gravitațională $g_{a}=2 \mathrm{~m} / \mathrm{s}^{2}$. Să se determine de la ce înălțime trebuie să cadă pentru a parcurge spațiul $h=3 \mathrm{~m}$ în timpul ultimei secunde a căderii sale.\\","$16 \mathrm{~m}$","$2,85 \mathrm{~m}$","$3 \mathrm{~m}$","$4 \mathrm{~m}$","$6,15 \mathrm{~m}$","$8 \mathrm{~m}$","Alexandru M. Preda","N/A","D","$H=\frac{g_{a} t^{2}}{2}$ este spațiul parcurs în timpul $t$ de cădere. În timpul $t-1$ va parcurge o distanță $H^{\prime}=\frac{g_{a}(t-1)^{2}}{2}$. În ultima secundă se parcurge distanța:\\ $h=H-H^{\prime}=\frac{g_{a} t^{2}}{2}-\frac{g_{a}(t-1)^{2}}{2}=g_{a} t-\frac{g_{a}}{2} \Rightarrow t=\frac{2 h+g_{a}}{2 g_{a}}$.\\ După înlocuirea lui $t$ din ultima relație în prima expresie a lui $H$ obținem:\\ $H=\frac{g_{a}}{2} \frac{\left(2 h+g_{a}\right)^{2}}{4 g_{a}}=\frac{\left(2 h+g_{a}\right)^{2}}{8 g_{a}}=\frac{8^{2}}{8 \cdot 4}=4 \mathrm{~m}$.\\"
"1. MECANICĂ","1.209","Un cilindru gol se mişcă pe un plan orizontal cu o accelerație $a=g$. Pe partea interioară a cilindrului se poate mişca fără frecare o mică sferă cu masa $m$. Care este unghiul pe care îl face raza vectoare a poziției de echilibru al sferei cu verticala?\\","$90^{\circ}$","$45^{\circ}$","$30^{\circ}$","$60^{\circ}$","$180^{\circ}$","$0^{\circ}$","Alexandru M. Preda","N/A","B","Din figura problemei, în care $S$ reprezintă poziția de echilibru a sferei în timpul mişcării accelerate a cilindrului, rezultă:\\ $\operatorname{tg} \theta=\frac{m a}{m g}=\frac{a}{g}=\frac{g}{g}=1 \Rightarrow \theta=45^{\circ}$.\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-243}\\ Figura problemei \end{center}\\"
"1. MECANICĂ","1.210","Pe un plan orizontal se află o scândură cu masa $m=1 \mathrm{~kg}$, iar pe scândură un corp mic cu greutatea $G_{1}=20 \mathrm{~N}$ (Fig. 1.17). Ce forță orizontalã minimă, $F$, trebuie aplicată scândurii pentru ca ea să alunece de sub corp? Se consideră coeficientul de frecare dintre corp şi scândură $\mu_{1}=0,25$, iar cel dintre scândură şi plan $\mu_{2}=0,50$ ($g=10 \mathrm{~m} / \mathrm{s}^{2}$).\\","$20 \mathrm{~N}$","$30 \mathrm{~N}$","$22,5 \mathrm{~N}$","$10 \mathrm{~N}$","$40,5 \mathrm{~N}$","$32,5 \mathrm{~N}$","Alexandru M. Preda","images/2025_07_01_5b3ff9fa0d508c8e9f17g-048","C","Legea de mişcare a scândurii este (vezi figura problemei):\\ $m a=F-F_{f_{1}}-F_{f_{2}} \quad (1)$\\ Unde forţele $F_{f_{1}}$, $F_{f_{2}}$ au expresiile:\\ $F_{f_{1}}=\frac{G_{1}}{g} \cdot a=\mu_{1} G_{1} \quad (2)$\\ $\operatorname{iar} \quad F_{f_{2}}=\left(m g+G_{1}\right) \cdot \mu_{2} \quad (3)$.\\ Din egalitatea (2) rezultă: $a=\mu_{1} g \quad (4)$\\ Introducem (2), (3) şi (4) în ecuația (1) şi obținem:\\ $m \mu_{1} g=F-G_{1} \cdot \mu_{1}-\left(m g+G_{1}\right) \cdot \mu_{2}$\\ Sau: $F=m \mu_{1} g+G_{1} \cdot \mu_{1}+\left(m g+G_{1}\right) \cdot \mu_{2} \quad (5)$\\ Numeric din (5) obținem: $F=22,5 \mathrm{~N}$.\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-243(1)}\\ Figura problemei \end{center}\\"
"1. MECANICĂ","1.211","O cărămidă cu masa $m=5 \mathrm{~kg}$ se află pe un plan orizontal. Aceasta este deplasată uniform pe plan cu ajutorul unei cozi de lemn care face un unghi $\theta=30^{\circ}$ cu directia verticală (Fig. 1.18). Masa cozii este neglijabilă, iar coeficientul de frecare dintre cărămidă şi plan este $\mu=0,1$. Să se afle mărimea forței, orientată de-a lungul cozii, necesară pentru a face cărămida să alunece cu viteză constantă pe plan ($g=10 \mathrm{~m} / \mathrm{s}^{2}$).\\","$50 \mathrm{~N}$","$25 \mathrm{~N}$","$5,12 \mathrm{~N}$","$12,09 \mathrm{~N}$","$5 \mathrm{~N}$","$20,5 \mathrm{~N}$","Alexandru M. Preda","N/A","D","Din figura problemei rezultă că:\\ $\vec{F}_{f}+\vec{G}+\vec{F}+\vec{N}=0 \quad (1)$\\ Pentru cazul mișcării cu viteză constantă, forța de frecare are mărimea:\\ $F_{f}=\mu(G+F \cos \theta) \quad (2)$\\ Proiecția relației (1) pe direcția orizontală este:\\ $F \sin \theta=\mu \cdot F_{f} \quad (3)$\\ Din (2) şi (3) rezultă:\\ $F=\frac{\mu \cdot G}{\sin \theta-\mu \cos \theta}=\frac{0,1 \cdot 5 \cdot 10}{\sin 30^{\circ}-0,1 \cos 30^{\circ}}=12,09 \mathrm{~N}$.\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-244}\\ Figura problemei \end{center}\\"
"1. MECANICĂ","1.212","O cărămidă cu masa $m=5 \mathrm{~kg}$ este aşezată pe un perete vertical şi apăsată cu o forță, $F$, de jos în sus, care face cu orizontala un unghi $\theta=45^{\circ}$. Dacă se consideră coeficientul de frecare $\mu=0,3$ şi $g=10 \mathrm{~m} / \mathrm{s}^{2}$ să se calculeze mărimea minimă a forței $F$ necesară pentru ca să nu cadă cărămida în jos.\\","$50 \mathrm{~N}$","$35 \mathrm{~N}$","$150,5 \mathrm{~N}$","$200,25 \mathrm{~N}$","$54,39 \mathrm{~N}$","$5,25 \mathrm{~N}$","Alexandru M. Preda","N/A","E","Din figura problemei rezultă:\\ $F \cos \theta+F_{f}=G \quad (1)$\\ Din definiția forței de frecare, avem:\\ $F_{f}=\mu \cdot F_{n}=\mu \cdot F \sin \theta \quad (2)$\\ Din relațiile (1) şi (2) rezultă:\\ $F=\frac{m g}{\cos \theta+\mu \sin \theta}=\frac{5 \cdot 10}{\frac{\sqrt{2}}{2}+0,3 \cdot \frac{\sqrt{2}}{2}}=176,25 \mathrm{~N}$.\\ \\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-244(1)}\\ Figura problemei \end{center}\\"
"1. MECANICĂ","1.213","Presupunem că Pământul este perfect sferic şi are raza $R=6400 \mathrm{~km}$. Dacă considerăm $g=10 \mathrm{~m} / \mathrm{s}^{2}$ în toate punctele de pe Pământ, să se afle cu cât se micşorează greutatea unui om cu masa $m=100 \mathrm{~kg}$ când se deplasează de la pol la Ecuator.\\","$0 \mathrm{~N}$","$3,37 \mathrm{~N}$","$10,51 \mathrm{~N}$","$50 \mathrm{~N}$","$1,21 \mathrm{~N}$","$80,53 \mathrm{~N}$","Alexandru M. Preda","N/A","B","Variația de greutate este $\Delta G=G_{p}-G_{e}$, unde:\\ $G_{p}=m g; \quad G_{e}=m g-m \omega^{2} R$.\\ Deci: $\Delta G=m \omega^{2} R=m \frac{4 \pi^{2}}{T^{2}} R=100 \frac{4 \pi^{2}}{(24)^{2}(3600)^{2}} 64 \cdot 10^{5} \mathrm{~N} \cong 3,37 \mathrm{~N}$.\\"
"1. MECANICĂ","1.214","Un corp se deplasează în sensul pozitiv al axei $Ox$ sub acțiunea unei forțe $F(x)=7 x+3$, unde $F$ se exprimă în Newtoni şi poziția $x$ în metri. Sub acțiunea acestei forţe corpul se deplasează între punctele $x_{1}=3 \mathrm{~m}$ şi $x_{2}=5 \mathrm{~m}$. Lucrul mecanic efectuat de această forță are valoarea:\\","$124 \mathrm{~J}$","$38 \mathrm{~J}$","$62 \mathrm{~J}$","$31 \mathrm{~J}$","$20 \mathrm{~J}$","$50 \mathrm{~J}$","Alexandru M. Preda","N/A","C","$F_{1}=7 x_{1}+3; \quad F_{2}=7 x_{2}+3$\\ $F_{m}=\frac{F_{1}+F_{2}}{2}=\frac{7\left(x_{1}+x_{2}\right)+6}{2}$;\\ $L=F_{m} d=F_{m}\left(x_{2}-x_{1}\right)=\frac{7\left(x_{1}+x_{2}\right)+6}{2}\left(x_{2}-x_{1}\right)=\frac{7 \cdot 8+6}{2} \cdot 2=62 \mathrm{~J}$.\\"
"1. MECANICĂ","1.215","Un avion având viteza de zbor (față de aerul înconjurător) de $234 \mathrm{~km} / \mathrm{h}$ trebuie să se deplaseze spre nord, în condițiile în care vântul bate spre est cu viteza de $25 \mathrm{~m} / \mathrm{s}$. Se cere viteza de deplasare a avionului faţă de pământ, precum şi unghiul pe care trebuie să îl facă direcția de zbor a fuzelajului avionului cu direcția nord.\\","$216 \mathrm{~km} / \mathrm{h}$, $\operatorname{arctg} \frac{5}{12}$ spre V－NV","$216 \mathrm{~km} / \mathrm{h}$, $\operatorname{arctg} \frac{5}{12}$ spre E－NE","$60 \mathrm{~m} / \mathrm{s}$, $\arcsin 0,416 \mathrm{spre} \mathrm{E}-\mathrm{NE}$","$65 \mathrm{~m} / \mathrm{s}$, $\arcsin 0,75 \mathrm{spre} \mathrm{V}-\mathrm{NV}$","$162,5 \mathrm{~km} / \mathrm{h}$, $\arcsin \frac{5}{13}$ spre V－NV","$180 \mathrm{~km} / \mathrm{h}, \arccos \frac{12}{13}$ spre E－NE","Corneliu Călin","N/A","A","Vezi figura problemei.\\ $\vec{v}_{2}=\vec{v}_{1}+\vec{v}_{vânt}; \quad v_{1}=234 \mathrm{~km} / \mathrm{h}=65 \mathrm{~m} / \mathrm{s}$;\\ $v_{2}=\sqrt{65^{2}-25^{2}}=60 \mathrm{~m} / \mathrm{s}=216 \mathrm{~km} / \mathrm{h}$;\\ $\alpha=\operatorname{arctg} \frac{v_{v a n t}}{v_{2}}=\operatorname{arctg} \frac{25}{60}=\operatorname{arctg} \frac{5}{12}$.\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-245}\\ Figura problemei \end{center}\\"
"1. MECANICĂ","1.216","Un plan înclinat are rolul de a ridica greutați la înălțimea $h=4,4 \mathrm{~m}$, unghiul de înclinare fiind de $45^{\circ}$. De la baza acestui plan se lansează în sus pe plan cu viteza inițială $v_{0}=11 \mathrm{~m} / \mathrm{s}$ un corp ce se mişcă cu frecare, coeficientul de frecare dintre corp şi plan fiind $\mu=0,1$. Se cere timpul după care corpul ajunge la capătul superior al planului înclinat. Se consideră $g=10 \mathrm{~m} / \mathrm{s}^{2}$.\\","$0,78 \mathrm{~s}$","$2 \mathrm{~s}$","$1,41 \mathrm{~s}$","$1,73 \mathrm{~s}$","$0,707 \mathrm{~s}$","$0,577 \mathrm{~s}$","Corneliu Călin","N/A","A","Vezi figura problemei.\\ $l=\frac{h}{\sin \alpha}=\frac{4,4}{\sqrt{2} / 2}=4,4 \sqrt{2} \mathrm{~m}; \quad l=v_{0} t-\frac{1}{2} a t^{2}$;\\ $a=g(\sin \alpha+\mu \cos \alpha)=10\left(\frac{\sqrt{2}}{2}+0,1 \frac{\sqrt{2}}{2}\right)=5,5 \sqrt{2} \mathrm{~m} / \mathrm{s}^{2}$;\\ Obținem ecuația de gradul al doilea: $t^{2}-\frac{2 v_{0}}{a} t+\frac{2 l}{a}=0$.\\ $t=\frac{v_{0}}{a} \pm \sqrt{\frac{v_{0}^{2}}{a}-\frac{2 l}{a}}=\frac{11}{5,5 \sqrt{2}} \pm \sqrt{\left(\frac{11}{5,5 \sqrt{2}}\right)^{2}-\frac{2 \cdot 4,4 \sqrt{2}}{5,5 \sqrt{2}}}=\\ =\sqrt{2} \pm \sqrt{(\sqrt{2})^{2}-1,6}=\sqrt{2} \pm \sqrt{0,4}$.\\ $t=1,414 \pm 0,633=\left\{\begin{array}{l}2,037 \cong 2 \mathrm{~s} \\ 0,781 \cong 0,78 \mathrm{~s}\end{array}\right.$\\ Convine soluția mai mică: $t=0,78 \mathrm{~s}$.\\ \begin{center} \includegraphics[width=0.4\linewidth]{images/2025_07_01_5b3ff9fa0d508c8e9f17g-245(1)}\\ Figura problemei \end{center}\\"
"1. MECANICĂ","1.217","Se consideră sistemul de corpuri reprezentat în Fig. 1.19. Corpul de masă $m_{1}$ se află situat la o distanță mai mare decât $h$ față de scripete. În momentul când $m_{2}$ atinge solul, viteza corpurilor va fi:\\","$v=\sqrt{2 g h}$","$v=\sqrt{\frac{2 m_{1} g h}{m_{1}+m_{2}}}$","$v=\sqrt{\frac{\left(m_{1}+m_{2}\right) g h}{m_{1}}}$","$v=\sqrt{\frac{m_{2}}{m_{1}} g h}$","$v=\sqrt{\frac{2 m_{2} g h}{m_{1}+m_{2}}}$","$v=\sqrt{g h}$","Gheorghe Stanciu","images/2025_07_01_5b3ff9fa0d508c8e9f17g-050","E","Conform legii conservării energiei:\\ $m_{2} g h=\frac{\left(m_{1}+m_{2}\right) v^{2}}{2} \Rightarrow v=\sqrt{\frac{2 m_{2} g h}{m_{1}+m_{2}}}$.\\"
